paper_id,material_id,category,property_name,raw_value,normalized_value,unit,ea_type,confidence,page,section,sentence,source_type
Article 3.pdf,NONE,ELECTROCHEMICAL,Stability_Window,"('0.21', 'V')",0.21 V,V,NONE,0.65,4,Introduction,"The Roost regression model demonstrated high accuracy, achieving R2 values of 0.89 and 0.85 for predicting the left and right ESW endpoints, respectively, with mean absolute errors as low as 0.19/0.21 V (Figs.",Text
Article 3.pdf,NONE,ELECTROCHEMICAL,Stability_Window,"('3', 'V')",3 V,V,NONE,0.65,4,Introduction,"The classification model, designed to identify materials with ESW widths ≥3 V, achieved accuracy, precision, recall, and F1 scores all exceeding 0.98, along with an area under the receiver operating characteristic (ROC) curve of 0.95.",Text
Article 3.pdf,MAT_6,MECHANICAL,Shear_Modulus,"('8.5', 'GPa')",8.5 GPa,GPa,NONE,0.15,9,Methods,"According to the Monroe-Newman criterion, a shear modulus exceeding twice that of lithium metal (approximately >8.5 GPa) is theoretically required to prevent dendrite penetration through the electrolyte [78].",Text
Article 3.pdf,NONE,STRUCTURAL,Space_Group,"('of',)",of,NONE,NONE,0.9,5,Introduction,"(a) Left panel, crystal structure of garnet materials with four element sites and space group of Ia3d.",Caption
Article 3.pdf,NONE,STRUCTURAL,Space_Group,"('number',)",number,NONE,NONE,0.5,4,Introduction,"SHAP analysis identified Engmax, space group number, and electronegativity as the most influential features for oxidation potential, while electronegativity and Engmax significantly affected reduction potential.",Text
Article 3.pdf,MAT_8,STRUCTURAL,Space_Group,"('Fm-3m',)",Fm-3m,NONE,NONE,0.5,13,Methods,(h) Structure of the crystalline SEI region along different directions and surface structure of Li2S with space group Fm-3m along 101/110/011 and 100/010/001,Text
Article 3.pdf,NONE,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.6,7,Methods,"Using cubic Li-argyrodites as an example, the research constructed 32 HECS descriptors covering five categories: composition, structure, conduction pathways, ion distribu­ tion, and special ions.",Text
Article 3.pdf,NONE,STRUCTURAL,Crystal_System,"('tetragonal',)",tetragonal,NONE,NONE,0.5,10,Methods,"To enhance prediction accuracy for the underrepresented tetragonal garnet phase, an active learning loop is implemented: materials with high prediction uncertainty are selected, their true elastic properties are computed with DFT, and the model is",Text
Article 3.pdf,NONE,ELECTRONIC,Band_Gap,"('0.5', 'eV')",0.5 eV,eV,NONE,0.229,6,Methods,"To obtain large band gap garnets quickly from 7067 structures at the lowest cost, Li et al. established a classification model to classify the narrower band gap (NEg, Eg < 0.5 eV) and the wider band gap (WEg, Eg > 0.5 eV) (Fig. 3)",Text
Article 3.pdf,NONE,ELECTRONIC,DOS_Mentioned,"('density of states',)",density of states,NONE,NONE,0.5,9,Methods,"Using the total phonon band center as a physical proxy for ionic conductivity, the model is trained on phonon density of states data from approximately 1272 compounds in the Materials Proj­ ect database.",Text
Article 3.pdf,NONE,ELECTRONIC,DOS_Mentioned,"('DOS',)",DOS,NONE,NONE,0.5,9,Methods,"Phonon-related features, such as the ratio of mobile-ion phonon DOS below 30 meV and vibrational entropy, were identified as critical pre­ dictors.",Text
Article 3.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.99,5,Introduction,"(a) Left panel, crystal structure of garnet materials with four element sites and space group of Ia3d.",Caption
Article 3.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.616,7,Methods,"(e) Crystal structures (left) and (right) Li sites (green sphere) determined by local anion (yellow/red sphere) configuration, corresponding to isosurfaces (green) of Li probability density from AIMD simulations.",Text
Article 3.pdf,NONE,DFT,Functional,"('PBE',)",PBE,NONE,NONE,0.579,6,Introduction,A common issue is the significant discrepancy between experimental band gaps and those predicted by the widely used GGA/PBE,Text
Article 3.pdf,NONE,DFT,Functional,"('GGA',)",GGA,NONE,NONE,0.5,6,Introduction,A common issue is the significant discrepancy between experimental band gaps and those predicted by the widely used GGA/PBE,Text
Article 3.pdf,NONE,DFT,Functional,"('HSE',)",HSE,NONE,NONE,0.5,6,Methods,"While the HSE functional performs particularly well for solids, its computational cost is one to two orders of magnitude higher than that of PBE",Text
Article 3.pdf,NONE,DFT,NEB,"('nudged elastic band',)",nudged elastic band,NONE,NONE,0.579,7,Methods,This provides preprocessed input for first-principles nudged elastic band (FP-NEB) calculations without manual interven­ tion.,Text
Article 3.pdf,NONE,DFT,NEB,"('NEB',)",NEB,NONE,NONE,0.5,7,Methods,This provides preprocessed input for first-principles nudged elastic band (FP-NEB) calculations without manual interven­ tion.,Text
Article 3.pdf,NONE,ML,Algorithm,"('CatBoost',)",CatBoost,NONE,NONE,0.729,4,Introduction,"The CatBoost regressor achieved high prediction accuracy, with R2 values of 0.927 for oxidation potential and 0.908 for reduction potential on the test dataset (Fig. 2a).",Text
Article 3.pdf,NONE,ML,Algorithm,"('random forest',)",random forest,NONE,NONE,0.579,2,Introduction,"These features are then used to train ML models (e.g., random forest, gradient boosting, or graph neural net­ works) to establish quantitative structure-property relationships.",Text
Article 3.pdf,NONE,ML,Algorithm,"('gradient boosting',)",gradient boosting,NONE,NONE,0.579,2,Introduction,"These features are then used to train ML models (e.g., random forest, gradient boosting, or graph neural net­ works) to establish quantitative structure-property relationships.",Text
